ID_Pedido,Data_Pedido,ID_Cliente,Segmento,Pais,Cidade,Estado,ID_Produto,Categoria,SubCategoria,Valor_Venda
CA-2015-109491,20/02/2015,LC-16930,Corporate,United States,Richmond,Indiana,TEC-AC-10001284,Technology,Accessories,62.31
CA-2015-109491,20/02/2015,LC-16930,Corporate,United States,Richmond,Indiana,FUR-FU-10000221,Furniture,Furnishings,20.32
CA-2018-105445,20/02/2018,BP-11095,Corporate,United States,Louisville,Colorado,OFF-FA-10001229,Office Supplies,Fasteners,9.432
CA-2015-107454,02/11/2015,RD-19720,Consumer,United States,New York City,New York,OFF-LA-10001569,Office Supplies,Labels,34.86
CA-2015-107454,02/11/2015,RD-19720,Consumer,United States,New York City,New York,FUR-FU-10004018,Furniture,Furnishings,89.34
US-2018-105046,17/07/2018,BE-11335,Home Office,United States,Rome,New York,TEC-PH-10004536,Technology,Phones,269.98
US-2018-105046,17/07/2018,BE-11335,Home Office,United States,Rome,New York,OFF-PA-10004353,Office Supplies,Paper,99.9
US-2018-105046,17/07/2018,BE-11335,Home Office,United States,Rome,New York,FUR-FU-10004848,Furniture,Furnishings,39.08
CA-2018-152856,08/09/2018,RS-19765,Corporate,United States,Marion,Ohio,TEC-AC-10004864,Technology,Accessories,116.832
CA-2017-134691,14/11/2017,KC-16540,Consumer,United States,Houston,Texas,OFF-BI-10002393,Office Supplies,Binders,2.296
CA-2017-118759,14/11/2017,MB-17305,Consumer,United States,New York City,New York,FUR-CH-10002335,Furniture,Chairs,408.006
CA-2017-118759,14/11/2017,MB-17305,Consumer,United States,New York City,New York,OFF-ST-10001590,Office Supplies,Storage,40.44
CA-2015-140403,10/10/2015,TN-21040,Home Office,United States,Manteca,California,FUR-CH-10002774,Furniture,Chairs,122.352
CA-2015-140403,10/10/2015,TN-21040,Home Office,United States,Manteca,California,OFF-EN-10001219,Office Supplies,Envelopes,15.28
CA-2016-163104,19/03/2016,MC-18130,Corporate,United States,Los Angeles,California,OFF-PA-10001947,Office Supplies,Paper,11.96
CA-2018-138464,08/07/2018,VF-21715,Home Office,United States,Seattle,Washington,FUR-FU-10003142,Furniture,Furnishings,15.84
CA-2018-138464,08/07/2018,VF-21715,Home Office,United States,Seattle,Washington,OFF-BI-10001543,Office Supplies,Binders,86.376
CA-2018-138464,08/07/2018,VF-21715,Home Office,United States,Seattle,Washington,OFF-AR-10003560,Office Supplies,Art,18.24
CA-2018-138464,08/07/2018,VF-21715,Home Office,United States,Seattle,Washington,OFF-AR-10004757,Office Supplies,Art,13.12
CA-2016-104129,27/02/2016,ES-14080,Corporate,United States,Providence,Rhode Island,TEC-PH-10003800,Technology,Phones,105.98
CA-2016-104129,27/02/2016,ES-14080,Corporate,United States,Providence,Rhode Island,FUR-TA-10004152,Furniture,Tables,493.92
US-2018-132206,16/06/2018,MK-17905,Corporate,United States,Chicago,Illinois,OFF-BI-10000756,Office Supplies,Binders,5.936
CA-2018-113474,30/03/2018,TM-21490,Consumer,United States,Oklahoma City,Oklahoma,OFF-EN-10004206,Office Supplies,Envelopes,325.86
CA-2016-126557,12/07/2016,RL-19615,Consumer,United States,Chicago,Illinois,FUR-CH-10004477,Furniture,Chairs,383.607
CA-2016-126557,12/07/2016,RL-19615,Consumer,United States,Chicago,Illinois,TEC-PH-10003505,Technology,Phones,148.48
CA-2016-126557,12/07/2016,RL-19615,Consumer,United States,Chicago,Illinois,TEC-PH-10000526,Technology,Phones,537.544
CA-2016-126557,12/07/2016,RL-19615,Consumer,United States,Chicago,Illinois,OFF-BI-10003314,Office Supplies,Binders,1.928
CA-2016-126557,12/07/2016,RL-19615,Consumer,United States,Chicago,Illinois,OFF-AR-10003190,Office Supplies,Art,6.912
CA-2016-126557,12/07/2016,RL-19615,Consumer,United States,Chicago,Illinois,FUR-FU-10001861,Furniture,Furnishings,7.76
CA-2016-126557,12/07/2016,RL-19615,Consumer,United States,Chicago,Illinois,TEC-PH-10003963,Technology,Phones,659.168
US-2018-107636,30/04/2018,NM-18520,Consumer,United States,Manchester,Connecticut,OFF-LA-10003388,Office Supplies,Labels,5.76
US-2015-165862,13/07/2015,GK-14620,Corporate,United States,Los Angeles,California,FUR-TA-10002855,Furniture,Tables,351.216
US-2015-106334,27/12/2015,JF-15490,Consumer,United States,San Francisco,California,FUR-CH-10004886,Furniture,Chairs,230.28
US-2015-106334,27/12/2015,JF-15490,Consumer,United States,San Francisco,California,OFF-PA-10003657,Office Supplies,Paper,12.84
CA-2017-101448,27/02/2017,EB-13930,Consumer,United States,La Crosse,Wisconsin,OFF-BI-10004738,Office Supplies,Binders,56.82
CA-2016-130218,23/03/2016,SG-20470,Consumer,United States,Florence,South Carolina,OFF-FA-10003112,Office Supplies,Fasteners,31.56
CA-2016-130218,23/03/2016,SG-20470,Consumer,United States,Florence,South Carolina,OFF-ST-10002486,Office Supplies,Storage,27.92
US-2018-117331,21/10/2018,ND-18370,Consumer,United States,Glendale,Arizona,OFF-BI-10003984,Office Supplies,Binders,8.559
CA-2015-127383,31/12/2015,CM-11815,Corporate,United States,El Paso,Texas,OFF-EN-10004773,Office Supplies,Envelopes,49.568
CA-2015-110219,05/05/2015,EB-13870,Consumer,United States,San Antonio,Texas,FUR-CH-10001146,Furniture,Chairs,127.869
CA-2016-118871,04/12/2016,HM-14860,Corporate,United States,Los Angeles,California,OFF-EN-10003296,Office Supplies,Envelopes,271.44
CA-2016-118871,04/12/2016,HM-14860,Corporate,United States,Los Angeles,California,TEC-PH-10000193,Technology,Phones,110.352
CA-2016-118871,04/12/2016,HM-14860,Corporate,United States,Los Angeles,California,FUR-FU-10002111,Furniture,Furnishings,36.4
CA-2018-129490,26/09/2018,SJ-20125,Home Office,United States,Miramar,Florida,FUR-CH-10003298,Furniture,Chairs,419.136
CA-2015-101175,09/12/2015,DM-12955,Corporate,United States,Mesa,Arizona,OFF-ST-10004950,Office Supplies,Storage,100.704
US-2018-149510,03/12/2018,MC-17575,Consumer,United States,Fayetteville,North Carolina,OFF-AP-10002350,Office Supplies,Appliances,45.216
US-2018-149510,03/12/2018,MC-17575,Consumer,United States,Fayetteville,North Carolina,OFF-BI-10004233,Office Supplies,Binders,28.782
US-2018-149510,03/12/2018,MC-17575,Consumer,United States,Fayetteville,North Carolina,OFF-PA-10001892,Office Supplies,Paper,24.448
CA-2016-111990,08/11/2016,DB-13660,Consumer,United States,Houston,Texas,OFF-BI-10003291,Office Supplies,Binders,10.476
CA-2015-169460,19/04/2015,NF-18595,Home Office,United States,San Jose,California,FUR-FU-10004017,Furniture,Furnishings,76.14
US-2016-152128,25/05/2016,NM-18445,Home Office,United States,Wichita,Kansas,OFF-AR-10002445,Office Supplies,Art,21.24
US-2016-152128,25/05/2016,NM-18445,Home Office,United States,Wichita,Kansas,OFF-BI-10001718,Office Supplies,Binders,127.96
CA-2018-126662,17/07/2018,AB-10255,Home Office,United States,Los Angeles,California,TEC-CO-10004202,Technology,Copiers,479.984
CA-2017-139395,12/12/2017,MG-17650,Home Office,United States,Jackson,Michigan,TEC-PH-10002103,Technology,Phones,657.93
CA-2017-139395,12/12/2017,MG-17650,Home Office,United States,Jackson,Michigan,FUR-FU-10003724,Furniture,Furnishings,33.48
CA-2017-139395,12/12/2017,MG-17650,Home Office,United States,Jackson,Michigan,OFF-AR-10003732,Office Supplies,Art,13.9
CA-2017-139395,12/12/2017,MG-17650,Home Office,United States,Jackson,Michigan,OFF-ST-10000885,Office Supplies,Storage,26.86
US-2015-121734,11/04/2015,SE-20110,Consumer,United States,Lewiston,Idaho,OFF-BI-10004817,Office Supplies,Binders,9.584
CA-2016-110947,09/06/2016,AG-10765,Home Office,United States,Hampton,Virginia,OFF-BI-10001670,Office Supplies,Binders,113.1
US-2015-150126,27/07/2015,AS-10045,Corporate,United States,New York City,New York,OFF-PA-10002709,Office Supplies,Paper,65.78
CA-2016-164427,31/07/2016,AR-10405,Corporate,United States,Hattiesburg,Mississippi,TEC-AC-10004469,Technology,Accessories,239.7
CA-2017-120250,19/09/2017,AP-10720,Home Office,United States,Philadelphia,Pennsylvania,FUR-FU-10003424,Furniture,Furnishings,25.632
CA-2017-121993,10/06/2017,JB-16000,Consumer,United States,Philadelphia,Pennsylvania,OFF-LA-10003720,Office Supplies,Labels,23.616
US-2017-100405,26/08/2017,TS-21430,Corporate,United States,Los Angeles,California,OFF-AR-10000390,Office Supplies,Art,8.26
US-2018-163790,02/11/2018,NL-18310,Home Office,United States,Danville,California,OFF-EN-10001335,Office Supplies,Envelopes,76.58
US-2018-163790,02/11/2018,NL-18310,Home Office,United States,Danville,California,OFF-AR-10003469,Office Supplies,Art,8.8
US-2018-163790,02/11/2018,NL-18310,Home Office,United States,Danville,California,OFF-BI-10003718,Office Supplies,Binders,590.352
US-2018-163790,02/11/2018,NL-18310,Home Office,United States,Danville,California,OFF-FA-10004838,Office Supplies,Fasteners,5.58
US-2018-163790,02/11/2018,NL-18310,Home Office,United States,Danville,California,FUR-FU-10002508,Furniture,Furnishings,25.02
US-2018-163790,02/11/2018,NL-18310,Home Office,United States,Danville,California,OFF-ST-10001511,Office Supplies,Storage,452.55
CA-2017-129868,26/12/2017,MC-18130,Corporate,United States,Los Angeles,California,OFF-SU-10000952,Office Supplies,Supplies,17.76
CA-2017-129868,26/12/2017,MC-18130,Corporate,United States,Los Angeles,California,TEC-PH-10002275,Technology,Phones,302.384
CA-2017-129868,26/12/2017,MC-18130,Corporate,United States,Los Angeles,California,FUR-CH-10003535,Furniture,Chairs,146.352
CA-2017-129868,26/12/2017,MC-18130,Corporate,United States,Los Angeles,California,OFF-AP-10004052,Office Supplies,Appliances,7.9
CA-2017-129868,26/12/2017,MC-18130,Corporate,United States,Los Angeles,California,FUR-TA-10003473,Furniture,Tables,902.712
CA-2017-129868,26/12/2017,MC-18130,Corporate,United States,Los Angeles,California,OFF-AR-10001897,Office Supplies,Art,53.97
CA-2017-140564,05/12/2017,TC-21475,Home Office,United States,Washington,District of Columbia,OFF-AR-10000034,Office Supplies,Art,33.92
US-2018-169502,28/08/2018,MG-17650,Home Office,United States,Milwaukee,Wisconsin,OFF-SU-10004115,Office Supplies,Supplies,21.81
US-2018-169502,28/08/2018,MG-17650,Home Office,United States,Milwaukee,Wisconsin,OFF-AP-10001947,Office Supplies,Appliances,91.6
CA-2016-146948,16/07/2016,MG-17890,Home Office,United States,Baltimore,Maryland,FUR-CH-10004853,Furniture,Chairs,150.98
CA-2016-146948,16/07/2016,MG-17890,Home Office,United States,Baltimore,Maryland,OFF-EN-10000483,Office Supplies,Envelopes,137.25
CA-2016-146948,16/07/2016,MG-17890,Home Office,United States,Baltimore,Maryland,OFF-FA-10001332,Office Supplies,Fasteners,11.52
US-2016-113327,26/05/2016,BF-11170,Home Office,United States,Jacksonville,North Carolina,OFF-PA-10003790,Office Supplies,Paper,18.272
US-2016-113327,26/05/2016,BF-11170,Home Office,United States,Jacksonville,North Carolina,OFF-PA-10003134,Office Supplies,Paper,153.728
US-2016-113327,26/05/2016,BF-11170,Home Office,United States,Jacksonville,North Carolina,OFF-EN-10004459,Office Supplies,Envelopes,12.224
US-2016-113327,26/05/2016,BF-11170,Home Office,United States,Jacksonville,North Carolina,TEC-AC-10003628,Technology,Accessories,167.944
CA-2016-135020,28/05/2016,MS-17770,Consumer,United States,Rochester,New York,TEC-PH-10004093,Technology,Phones,45.99
CA-2016-135020,28/05/2016,MS-17770,Consumer,United States,Rochester,New York,OFF-ST-10001490,Office Supplies,Storage,535.41
CA-2016-135020,28/05/2016,MS-17770,Consumer,United States,Rochester,New York,OFF-BI-10000605,Office Supplies,Binders,6.096
CA-2016-135020,28/05/2016,MS-17770,Consumer,United States,Rochester,New York,OFF-PA-10004255,Office Supplies,Paper,45.36
US-2018-141852,09/11/2018,JE-15745,Consumer,United States,Oceanside,California,FUR-FU-10000023,Furniture,Furnishings,47.12
CA-2017-109407,24/01/2017,HG-14965,Corporate,United States,Gulfport,Mississippi,OFF-BI-10000285,Office Supplies,Binders,31.36
US-2017-165953,31/12/2017,EP-13915,Consumer,United States,Jacksonville,Florida,OFF-AR-10000588,Office Supplies,Art,47.616
US-2017-165953,31/12/2017,EP-13915,Consumer,United States,Jacksonville,Florida,OFF-PA-10002250,Office Supplies,Paper,23.48
CA-2017-144540,05/09/2017,GH-14410,Home Office,United States,Houston,Texas,OFF-AP-10002457,Office Supplies,Appliances,62.79
CA-2017-144540,05/09/2017,GH-14410,Home Office,United States,Houston,Texas,OFF-FA-10002763,Office Supplies,Fasteners,28.44
CA-2016-159863,04/09/2016,DS-13180,Corporate,United States,Houston,Texas,TEC-AC-10000109,Technology,Accessories,134.376
CA-2016-117800,21/09/2016,TH-21550,Home Office,United States,Everett,Massachusetts,TEC-PH-10002415,Technology,Phones,589.9
CA-2016-117800,21/09/2016,TH-21550,Home Office,United States,Everett,Massachusetts,FUR-CH-10000785,Furniture,Chairs,542.94
CA-2018-145219,24/12/2018,RM-19675,Home Office,United States,Los Angeles,California,TEC-CO-10001449,Technology,Copiers,2879.952
CA-2018-145219,24/12/2018,RM-19675,Home Office,United States,Los Angeles,California,OFF-BI-10001670,Office Supplies,Binders,90.48
CA-2016-161214,05/10/2016,SF-20965,Corporate,United States,Wilmington,Delaware,OFF-ST-10001328,Office Supplies,Storage,77.55
CA-2018-147228,09/09/2018,SO-20335,Consumer,United States,Columbia,Tennessee,OFF-SU-10001225,Office Supplies,Supplies,8.832
CA-2018-147228,09/09/2018,SO-20335,Consumer,United States,Columbia,Tennessee,OFF-PA-10000357,Office Supplies,Paper,177.536
CA-2018-147228,09/09/2018,SO-20335,Consumer,United States,Columbia,Tennessee,OFF-ST-10000046,Office Supplies,Storage,258.48
CA-2018-147228,09/09/2018,SO-20335,Consumer,United States,Columbia,Tennessee,FUR-FU-10000023,Furniture,Furnishings,14.136
CA-2017-101336,13/11/2017,CK-12760,Corporate,United States,New York City,New York,OFF-ST-10003455,Office Supplies,Storage,77.55
CA-2017-101336,13/11/2017,CK-12760,Corporate,United States,New York City,New York,OFF-ST-10000876,Office Supplies,Storage,24.88
CA-2017-101336,13/11/2017,CK-12760,Corporate,United States,New York City,New York,OFF-AR-10003582,Office Supplies,Art,140.75
CA-2017-101336,13/11/2017,CK-12760,Corporate,United States,New York City,New York,OFF-ST-10004258,Office Supplies,Storage,36.63
US-2016-126235,15/10/2016,GA-14725,Consumer,United States,Mount Pleasant,Michigan,FUR-FU-10000719,Furniture,Furnishings,17.14
CA-2018-168396,03/08/2018,BD-11725,Consumer,United States,San Francisco,California,OFF-LA-10001297,Office Supplies,Labels,51.75
CA-2018-168396,03/08/2018,BD-11725,Consumer,United States,San Francisco,California,FUR-FU-10000723,Furniture,Furnishings,123.96
CA-2016-130456,21/08/2016,DS-13180,Corporate,United States,San Francisco,California,FUR-BO-10003893,Furniture,Bookcases,586.398
CA-2016-130456,21/08/2016,DS-13180,Corporate,United States,San Francisco,California,OFF-ST-10000736,Office Supplies,Storage,80.98
CA-2018-116288,12/03/2018,BS-11380,Corporate,United States,San Francisco,California,OFF-ST-10000736,Office Supplies,Storage,242.94
CA-2018-168228,27/04/2018,AP-10915,Consumer,United States,Los Angeles,California,OFF-AR-10003373,Office Supplies,Art,123.92
CA-2018-168228,27/04/2018,AP-10915,Consumer,United States,Los Angeles,California,OFF-AR-10000390,Office Supplies,Art,12.39
CA-2018-168228,27/04/2018,AP-10915,Consumer,United States,Los Angeles,California,OFF-AR-10001725,Office Supplies,Art,47.3
CA-2017-102162,11/09/2017,JF-15565,Consumer,United States,Newport News,Virginia,TEC-CO-10001943,Technology,Copiers,1599.92
CA-2017-102162,11/09/2017,JF-15565,Consumer,United States,Newport News,Virginia,OFF-EN-10002312,Office Supplies,Envelopes,11.09
CA-2018-130141,22/10/2018,HA-14905,Consumer,United States,Fort Collins,Colorado,OFF-BI-10000831,Office Supplies,Binders,3.168
CA-2018-130141,22/10/2018,HA-14905,Consumer,United States,Fort Collins,Colorado,FUR-CH-10000749,Furniture,Chairs,579.136
CA-2016-147501,02/08/2016,Co-12640,Consumer,United States,Seattle,Washington,OFF-BI-10002003,Office Supplies,Binders,6.368
CA-2016-147501,02/08/2016,Co-12640,Consumer,United States,Seattle,Washington,TEC-MA-10001972,Technology,Machines,558.4
CA-2017-143910,12/08/2017,BC-11125,Home Office,United States,New York City,New York,FUR-CH-10000225,Furniture,Chairs,145.764
CA-2015-146885,30/05/2015,EB-13840,Corporate,United States,Richmond,Virginia,OFF-PA-10001622,Office Supplies,Paper,13.62
CA-2017-139556,26/04/2017,DB-13360,Home Office,United States,New York City,New York,FUR-CH-10004983,Furniture,Chairs,434.646
CA-2018-129357,14/05/2018,KB-16585,Corporate,United States,Seattle,Washington,OFF-PA-10003228,Office Supplies,Paper,440.19
CA-2018-129357,14/05/2018,KB-16585,Corporate,United States,Seattle,Washington,OFF-SU-10004498,Office Supplies,Supplies,64.4
CA-2018-150987,08/04/2018,AH-10120,Home Office,United States,San Francisco,California,OFF-PA-10001878,Office Supplies,Paper,244.55
CA-2018-150987,08/04/2018,AH-10120,Home Office,United States,San Francisco,California,OFF-PA-10002923,Office Supplies,Paper,195.76
CA-2018-132647,17/02/2018,GH-14410,Home Office,United States,Perth Amboy,New Jersey,OFF-PA-10001838,Office Supplies,Paper,11.76
CA-2018-132647,17/02/2018,GH-14410,Home Office,United States,Perth Amboy,New Jersey,OFF-ST-10003123,Office Supplies,Storage,166.45
CA-2018-159107,24/06/2018,KT-16480,Consumer,United States,San Francisco,California,OFF-FA-10001332,Office Supplies,Fasteners,2.88
CA-2015-160738,05/05/2015,KH-16330,Corporate,United States,Freeport,Illinois,OFF-ST-10003442,Office Supplies,Storage,45.248
CA-2016-112130,03/05/2016,SV-20785,Consumer,United States,Philadelphia,Pennsylvania,OFF-AR-10001468,Office Supplies,Art,59.904
CA-2016-112130,03/05/2016,SV-20785,Consumer,United States,Philadelphia,Pennsylvania,OFF-AP-10003266,Office Supplies,Appliances,23.696
CA-2016-112130,03/05/2016,SV-20785,Consumer,United States,Philadelphia,Pennsylvania,OFF-PA-10002230,Office Supplies,Paper,7.968
CA-2016-112130,03/05/2016,SV-20785,Consumer,United States,Philadelphia,Pennsylvania,OFF-AP-10003622,Office Supplies,Appliances,18.2
CA-2016-112130,03/05/2016,SV-20785,Consumer,United States,Philadelphia,Pennsylvania,TEC-AC-10001542,Technology,Accessories,27.552
CA-2016-112130,03/05/2016,SV-20785,Consumer,United States,Philadelphia,Pennsylvania,FUR-CH-10002965,Furniture,Chairs,844.116
CA-2016-112130,03/05/2016,SV-20785,Consumer,United States,Philadelphia,Pennsylvania,OFF-ST-10000563,Office Supplies,Storage,76.752
CA-2017-111409,18/09/2017,PO-18850,Consumer,United States,Jacksonville,Florida,OFF-LA-10002787,Office Supplies,Labels,3
CA-2017-116232,22/09/2017,AC-10450,Consumer,United States,Pembroke Pines,Florida,OFF-BI-10004022,Office Supplies,Binders,7.506
CA-2017-116232,22/09/2017,AC-10450,Consumer,United States,Pembroke Pines,Florida,OFF-LA-10001158,Office Supplies,Labels,16.56
CA-2017-116547,10/01/2017,KB-16585,Corporate,United States,Seattle,Washington,FUR-FU-10000076,Furniture,Furnishings,79.92
CA-2017-116547,10/01/2017,KB-16585,Corporate,United States,Seattle,Washington,TEC-AC-10002335,Technology,Accessories,69.98
US-2018-133200,06/05/2018,DB-13555,Corporate,United States,Fort Worth,Texas,OFF-BI-10002827,Office Supplies,Binders,11.06
US-2018-133200,06/05/2018,DB-13555,Corporate,United States,Fort Worth,Texas,FUR-BO-10001601,Furniture,Bookcases,623.4648
US-2018-133200,06/05/2018,DB-13555,Corporate,United States,Fort Worth,Texas,OFF-ST-10001932,Office Supplies,Storage,772.68
